Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,
24455,Wind,7498,2015-12-16 02:00:00,Kurnell,NSW,-34.0151,151.2012,60kt gust @ Kurnell. LGA: Sutherland Shire.,
24455,Wind,7497,2015-12-16 02:02:00,Port Botany,NSW,-33.9817,151.2012,68kt gust @ Port Botany. This was produced by a second cell tracking along the coastal fringe in the early afternoon. LGA: City of Randwick.,
24455,Wind,7499,2015-12-16 02:03:00,Botany,NSW,-33.9484,151.2012,55kt gust @ Sydney Airport. LGA: City of Botany Bay.,
24455,Rain,5441,2015-12-16 02:15:00,Rose Bay,NSW,-36.4317,150.0512,55mm in 30min @ Rose Bay. LGA: Waverley Council.,
24456,Wind,7500,2015-12-16 04:42:00,Coonamble,NSW,-30.9317,148.3679,55kt gust @ YCNM from a line of thunderstorms.,
24456,Wind,7501,2015-12-16 08:20:00,Moree,NSW,-29.4651,149.8345,63kt gust @ YMOR from a line of thunderstorms.,
24457,Wind,7502,2015-12-20 06:22:00,Griffith,NSW,-34.2818,146.0346,50kt gust @ YGTH.,
24458,Wind,7503,2015-12-20 08:14:00,Wagga Wagga,NSW,-35.1152,147.3679,50kt gust @ YSWG.,
24459,Wind,7505,2015-12-20 12:45:00,Parkes,NSW,-33.1317,148.1679,51kt gust @ YPKS.,
24460,Rain,5444,2015-12-21 07:25:00,Bylong,NSW,-32.4401,150.1151,41mm in 30min @ Bylong.,
24461,Rain,5446,2015-12-24 23:40:00,Fernleigh,NSW,-28.7651,153.5011,72mm in 120min @ Fernleigh - Environmon.,
24462,Rain,5447,2015-12-26 05:30:00,Williamtown,NSW,-32.8151,151.8428,38mm in 30min @ YWLM from a line of thunderstorms. LGA: Port Stephens Council.,
24462,Rain,5448,2015-12-26 06:50:00,Nabiac,NSW,-32.0984,152.3845,36mm in 30min @ Nabiac from a line of thunderstorms - Environmon.,
24463,Waterspout,60,2016-01-03 01:35:00,,,-33.6680,151.3230,"Media reports of a waterspout off the coast of Bungan Beach, Mona Vale approximately 12:35pm. Stream showers moving through the region at the time, possibly with towering cumulus. Funnel very thin and ropey, almost extending to the water surface. Spray ring visible.%D Media Article: https://weather.com/news/weather/news/boats-flee-giant-waterspout-near-sydney-australia.",
24464,Rain,5450,2016-01-05 06:15:00,Duri,NSW,-31.2151,150.8178,65.6mm in 60min @ Duri - Environmon.,
24465,Hail,4168,2016-01-12 04:42:00,Nymboida,NSW,-29.9317,152.7178,Storm Spotter Haldyn Boyd reports hail 5 to 10 cent piece in size (about 2cm) between Grafton and Dorrigo (estimate near Nymboida based on the radar data).,
24466,Rain,5451,2016-01-13 05:20:00,Ben Lomond,NSW,-30.0151,151.6511,42mm in 30min @ Ben Lomond - Environmon.,
24467,Wind,7512,2016-01-13 05:30:00,Wentworth,NSW,-34.1080,141.9163,Storm Spotter from Wentworth estimates wind gusts of 48kt from storms moving into his area around 4.30pm. This seems consistent with the radar data. He included some qualifying remarks: " Some rooves and antennas damaged and blown down. Range hood at one shop dislodged." This report is also consistent with wind gusts of 47kt observed at Mildura (20km to the SE) at 4.39pm.,
24468,Wind,7513,2016-01-14 03:15:00,CAMDEN,NSW,-34.0567,150.6929,52kt gust @ YSCN. LGA: Camden Council.,
24469,Wind,7524,2016-01-14 03:41:00,BONNYRIGG,NSW,-33.8901,150.8846,48kt gust reported at Bonnyrigg from a storm spotter (measured gust). Qualifying comments include tree branches which were snapped and a shade cloth which was torn.,
24469,Wind,7514,2016-01-14 03:57:00,BANKSTOWN,NSW,-33.9067,151.0429,50kt gust @ YSBK. LGA: City of Bankstown.,
24469,Wind,7515,2016-01-14 04:07:00,BANKSTOWN,NSW,-33.9067,151.0429,53kt gust @ YSBK. LGA: City of Bankstown.,
24469,Wind,7516,2016-01-14 04:12:00,BANKSTOWN,NSW,-33.9067,151.0429,58kt gust @ YSBK. LGA: City of Bankstown.,
24469,Wind,7517,2016-01-14 04:18:00,BOTANY,NSW,-33.9484,151.2012,53kt gust @ Sydney Airport (YSSY) from a line of thunderstorms. LGA: City of Botany Bay.,
24469,Wind,7519,2016-01-14 04:19:00,PORT BOTANY,NSW,-33.9817,151.2012,55kt gust @ Port Botany from a line of thunderstorms. LGA: City of Randwick.,
24469,Wind,7518,2016-01-14 04:20:00,BOTANY,NSW,-33.9484,151.2012,66kt gust @ Sydney Airport (YSSY) from a line of thunderstorms. LGA: City of Botany Bay.,
24469,Wind,7520,2016-01-14 04:21:00,PORT BOTANY,NSW,-33.9817,151.2012,66kt gust @ Port Botany from a line of thunderstorms. LGA: City of Randwick.,
24470,Rain,5452,2016-01-14 06:05:00,YARRAS,NSW,-33.3651,149.6679,88mm in 60min @ Yarras from slow moving storms (source: Environmon).,
24471,Rain,5453,2016-01-21 03:50:00,POMEROY,NSW,-34.6567,149.5012,41mm in 60min @ Pomeroy (about 17km WNW of Goulburn).,
24472,Wind,7521,2016-01-21 04:40:00,FYSHWICK,NSW,-35.3333,149.1667,56kt gust @ YSCB from a thunderstorm moving from the NW.,
24473,Rain,5454,2016-01-21 04:57:00,YOUNG,NSW,-34.2984,148.3012,33.4mm in 30min @ YYNG.,
24474,Rain,5455,2016-01-22 03:30:00,BYLONG,NSW,-32.4401,150.1151,36mm in 30min @ Bylong - Environmon.,
24475,Tornado,1299,2016-01-22 05:00:00,JERRYS PLAINS,NSW,-32.4817,150.9011,"A highly organised supercell thunderstorm was evident on radar west of Jerrys Plains around 3pm. This cell tracked slowly east towards Singleton by 4.30pm, then northeast towards Nabiac by 6.30pm. Doppler radar showed a clearly defined low level velocity couplet lasting for over an hour with this storm, weakening once the cell tracked past Singleton. The SES reported significant damage at Doyles Creek and Singleton, including some roofs partially or fully lifted off, trees down on roads, and some trees crushing cars. Secondhand reports (friend of a storm spotter) were received of tornado damage at the Darley and Coolmore Horse Studs and mines including trees ripped out of the ground. The location of this report is consistent with the position of the low level velocity couplet. One photo on social media shows a mature tree with large branches broken off and a wire fence bent over at Jerrys Plains, with all debris aligned in the same direction. Tornadic activity seems likely but difficult to estimate path lengths or EF scales without more detailed investigation.",
24475,Rain,5456,2016-01-22 07:35:00,NABIAC,NSW,-32.1067,152.3261,71mm in 60min @ Nabiac. This fell from the same supercell which tracked through Jerrys Plains and Singleton earlier in the afternoon.,
24476,Wind,7522,2016-01-22 11:22:00,TIBOOBURRA,NSW,-29.4152,142.0346,73kt gust @ YTIB.,
24477,Wind,7523,2016-01-23 02:50:00,BOWRAVILLE,NSW,-30.6483,152.8511,SES reports of a house in Bowraville with half its roof blown off following a line of storms passing through. Estimated time from radar ~1.50pm. Numerous trees were also reported to have fallen on roads in the area.,
24478,Hail,4169,2015-10-12 03:09:00,CAMDEN,NSW,-34.0567,150.6929,2cm hail reported at Camden from a storm spotter. Reports of some dented vehicles and gutter overflow. LGA: Camden Council.,
24479,Rain,5457,2016-01-25 01:15:00,GUYRA,NSW,-30.2151,151.6678,43mm in 60min @ Guyra from slow moving storms.,
24480,Wind,7525,2016-01-25 05:00:00,MUDGEE,NSW,-32.5817,149.5846,52kt gust @ YMDG.,
24481,Hail,4172,2016-01-25 08:30:00,TUGGERANONG,NSW,-35.4167,149.1000,"Numerous media articles (ABC news, Canberra Times, SMH) showing hail which impacted areas of the ACT from Tuggeranong to Belconnen. Storm spotter Gavin O'Brien reports hail "the size of golf balls" at Gilmore (about 4km east of Tuggeranong). There were other (second hand) reports of golf ball sized hail @ Tuggeranong which seems roughly consistent with photos posted on facebook. The ACT SES reported over 500 RFA's.",
24482,Rain,5458,2016-01-25 05:20:00,YARRAS,NSW,-33.3651,149.6679,51mm in 30min at Yarras (Mt Seaview) - Environmon.,
24483,Rain,5459,2016-01-25 10:20:00,INGLEBURN,NSW,-33.9984,150.8512,"139mm recorded in 2 hours @ Ingleburn (southwest Sydney) from a line of stationary storms, with 72mm falling in 1 hour. The SES reported significant flash flooding at a number of suburbs in the Sydney Metropolitan, with 8 flood rescues performed at: Elanora Heights, Macquarie Fields, Claymore, Ingleburn, Roseville, Minto, Cromer, and Bow Bowing. LGA (Ingleburn): City of Campbelltown.",
24484,Rain,5460,2016-01-26 23:00:00,WALGETT,NSW,-30.0317,148.1012,"64mm in 2 hours @ YWLG, with 46.2mm recorded in 1 hour.",
24485,Wind,7526,2016-01-28 05:58:00,BADGERYS CREEK,NSW,-33.8969,150.7281,55kt gust @ Badgerys Creek from an isolated thunderstorm tracking across western Sydney. LGA: City of Liverpool.,
24486,Wind,7527,2016-01-28 23:14:00,THREDBO,NSW,-36.5063,148.3056,50kt gust @ Thredbo.,
24487,Rain,5461,2016-01-29 01:45:00,GREYSTANES,NSW,-33.8151,150.9346,40mm in 30 min @ Greystanes (western Sydney). LGA: City of Holroyd.,
24487,Wind,7531,2016-01-29 02:30:00,GUILDFORD,NSW,-33.8484,150.9846,"Between 1 and 2pm an article video (SMH) shows storm damage in Sydney area, including: wall of building collapsed at Guildford damaging cars; very large gum tree uprooted in Blaxland (greater than 30m in length).",
24487,Wind,7528,2016-01-29 03:00:00,LUCAS HEIGHTS,NSW,-34.0475,151.1500,49kt gust @ Lucas Heights from an approaching line of thunderstorms. LGA: Sutherland Shire.,
24488,Wind,7529,2016-01-29 05:48:00,CASINO,NSW,-28.8484,153.0511,51kt gust @ Casino.,
24488,Wind,7530,2016-01-29 05:52:00,CASINO,NSW,-28.8484,153.0511,53kt gust @ Casino.,
24488,Wind,7532,2016-01-29 06:00:00,CORAKI,NSW,-28.9734,153.2595,"SES reports of significant roof damage to a number of properties in Ballina and Coraki, together with trees down on roads. Wind gust of 49kt recorded @ Casino about 20min earlier from same storm.",
24489,Rain,5463,2016-01-29 11:00:00,INGLEBURN,NSW,-33.9984,150.8512,36mm in 30min @ Ingleburn (southwest Sydney) from a line of slow moving thunderstorms. LGA: City of Campbelltown.,
24489,Rain,5464,2016-01-29 11:00:00,KENTLYN,NSW,-34.0901,150.8262,36mm in 30min @ Kentlyn (southwest Sydney) from a line of slow moving thunderstorms. LGA: City of Campbelltown.,
24489,Rain,5462,2016-01-29 11:15:00,WORONORA,NSW,-34.0317,151.0512,34.5mm in 30min @ Woronora (southern Sydney) from a line of slow moving thunderstorms. LGA: Sutherland Shire.,
24489,Hail,4173,2016-01-29 11:28:00,GLENFIELD,NSW,-33.9651,150.8929,Hail up to 2cm in diameter (1cm most common size) reported from a storm spotter at Glenfield. Estimated 20mm in 10min with gutters overflowing and water pooling on roads. LGA: City of Campbelltown.,
24491,Wind,7533,2016-01-30 05:19:00,BADGERYS CREEK,NSW,-36.8876,150.7404,53kt gust @ Badgerys Creek from a large thunderstorm which also produce flash flooding at other locations in the Sydney Metropolitan. LGA: City of Liverpool.,
24491,Rain,5465,2016-01-30 05:30:00,SEVEN HILLS,NSW,-33.7762,150.9429,36mm in 30min @ Seven Hills (26.5mm in 10min). LGA: City of Blacktown.,
24491,Rain,5466,2016-01-30 05:40:00,TOONGABBIE,NSW,-33.7873,150.9512,30mm in 10min @ Toongabbie. SES reports of flash flooding and a total number of 20 flood rescues across western and southern parts of Sydney during the event. LGA: City of Blacktown/Parramatta/Holroyd.,
24491,Rain,5467,2016-01-30 05:50:00,LIDCOMBE,NSW,-33.8567,151.0346,"33mm in 15min @ Lidcombe. SES reports of flash flooding and a number of flood rescues during the event. The SES also reported most of an apartment block had its roof blown off at Lidcombe, landing on nearby cars. LGA: City of Auburn. ",
24491,Rain,5468,2016-01-30 05:55:00,STRATHFIELD,NSW,-33.8734,151.0929,36mm in 15min @ Strathfield. SES reports of flash flooding and a number of flood rescues. LGA: Strathfield Council.,
24491,Wind,7534,2016-01-30 06:16:00,PORT BOTANY,NSW,-33.9817,151.2012,58kt gust @ Port Botany (Molineux Point) from a large thunderstorm which also produce flash flooding and damaging wind gusts at other locations in the Sydney Metropolitan. LGA: City of Randwick.,
24492,Wind,7536,2016-01-30 06:46:00,WEST WYALONG,NSW,-33.9317,147.2012,48kt gust @ YWWL.,
24493,Tornado,1300,2016-01-30 12:30:00,FORBES CREEK,NSW,-35.4294,149.5011,"A strong line of fast moving thunderstorms, possibly supercells, moved through the Forbes Creek/Hoskinstown area late on Saturday night (approximately 11.30pm), spawning at least one tornado. A damage survey conducted onsite showed numerous Eucalypts had been snapped and Pines uprooted, a kit home damaged, shearing shed demolished, and front wall of a double brick structure destroyed. The estimated width of the damage swathe was 150m, with the SES reporting damage along a 3km path. Other reports from the SES include major structural damage to 6 properties in the Forbes Creek/Hoskinstown area, with a number of trees down on access roads. Numerous media articles (SMH, ABC, Canberra Times) were written for this event, and photos posted on the Queanbeyan Facebook page showing significant damage to structures and properties. Estimated strength: EF2.",
24495,Hail,4175,2016-02-11 06:00:00,QUEANBEYAN,NSW,-35.3576,149.2332,Media reports and online photos (Queanbeyan Facebook Page) of golf ball sized hail falling @ Queanbeyan from a strong supercell thunderstorm. The SES reported a partial roof collapse of a Queanbeyan Woolworths supermarket under the weight of a significant volume of hailstones.,
24496,Rain,5469,2016-02-20 04:00:00,BARRINGTON TOPS,NSW,-32.9226,151.5363,30.6mm in 30min @ Barrington Tops from a slow moving thunderstorm.,
24497,Wind,7538,2016-02-20 05:34:00,HIGH RANGE,NSW,-34.3651,150.3012,72kt gust @ High Range from an isolated but highly organised supercell thunderstorm which tracked from the southern highlands into southwest Sydney. LGA: Wingecarribee.,
24497,Rain,5470,2016-02-20 06:00:00,NATTAI,NSW,-34.1428,150.4250,36mm in 30min @ Nattai (Illawarra) from a supercell thunderstorm. LGA: Wollondilly.,
24497,Wind,7539,2016-02-20 06:30:00,THE OAKS,NSW,-34.0780,150.5708,"An online 9 news article (21 Feb 2016) shows 5 light planes flipped over and destroyed at the Oaks Airfield (ICAO: YOAS), a private airfield located approximately 13km WSW of Camden Airport. This damage was caused by a supercell thunderstorm which moved through the area on Saturday 20 Feb around 5.30pm. SES reports also confirm this, and state other damage to properties in The Oaks area and a number of large trees uprooted. A persistent low level velocity couplet was visible on doppler radar with this storm as it tracked from the Southern Highlands near Moss Vale, before the weakening near Camden. A tornado event definitely seems possible, based on the nature of the damage, the observed gust of 72kt at High Range, the high level of organisation in the storm together with a low level velocity couplet. LGA: Wollondilly Shire.",
24497,Hail,4176,2016-02-20 07:00:00,COBBITTY,NSW,-34.0151,150.6846,Hailstones 2-3cm in diameter reported around 6pm just west of Cobbitty (southwest Sydney) on a Weatherzone forum ("10-20cent piece sized hail"). This was from the same supercell which tracked over the Southern Highlands. LGA: Camden Council.,
24498,Wind,7540,2016-03-03 05:41:00,WAGGA WAGGA,NSW,-35.1152,147.3679,50kt gust @ YSWG.,
24499,Hail,4177,2016-03-03 06:35:00,BUNGENDORE,NSW,-35.2484,149.4512,Secondhand report of 2-3cm diameter hailstones near Bungendore around 5.30pm. A large supercell was over the area at the time which subsequently produced flash flooding on the Federal Highway.,
24499,Rain,5471,2016-03-03 07:00:00,SUTTON,NSW,-35.1651,149.2512,"The SES reported multiple vehicles being washed off the Federal Highway between Sutton Road, Shingle Hill Way and Macs Reef Road following a large and slow moving supercell thunderstorm which produced flash flooding in the region. Four flood rescues were performed in the area where the Yass river and the Federal Highway cross over. An article from The Canberra Times also confirmed these reports.",
24500,Rain,5472,2016-03-11 01:30:00,TARALGA,NSW,-34.4164,149.8667,32mm in 30min @ Taralga from a slow moving thunderstorm.,
24501,Rain,5473,2016-03-11 05:15:00,COOMA,NSW,-36.2650,149.1208,30mm in 20min @ Cooma from a slow moving thunderstorm.,
24502,Wind,7541,2016-03-11 06:40:00,MERRIWA,NSW,-32.1317,150.3511,55kt gust @ Merriwa.,
24503,Rain,5474,2016-03-12 05:35:00,SNOWBALL,NSW,-35.9446,149.5876,26mm in 20min @ Snowball (50km northeast of Cooma) from a line of slow moving thunderstorms. This meets a 10 year ARI.,
24504,Wind,7542,2016-03-12 06:15:00,YANCO,NSW,-34.6222,146.4326,49kt gust @ YNC from a high based thunderstorm.,
24505,Rain,5475,2016-03-14 05:05:00,BILPIN,NSW,-33.5156,150.4892,37mm in 30min @ Bilpin from a large and slow moving thunderstorm. LGA: City of Hawkesbury.,
24506,Rain,5476,2016-03-14 07:20:00,MILBRODALE,NSW,-32.6965,151.0053,46mm in 30min @ Milbrodale from slow moving thunderstorms. LGA: Singleton Council.,
24507,Wind,7543,2016-03-18 01:54:00,FORBES,NSW,-33.3817,148.0012,54kt gust @ YFBS from a high based thunderstorm.,
24508,Wind,7544,2016-03-18 05:49:00,MERRIWA,NSW,-32.1317,150.3511,54kt gust @ MERW from a line of thunderstorms.,
24509,Wind,7545,2016-03-18 02:05:00,GREEN CAPE,NSW,-37.2617,150.0498,55kt gust @ Green Cape.,
24510,Waterspout,61,2016-03-18 00:00:00,,,-31.4314,152.9244,"Reports from the Bureau's facebook page of a waterspout off the coast of Port Macquarie with one picture. Time unknown and lat and long estimated. The photo shows the spout attached to the base of a convective shower with a very thin condensation funnel touching the water surface. Probably very weak and transient, though forming quite close to shore.",
24511,Wind,7546,2016-03-26 04:40:00,SWAN CREEK,NSW,-29.6687,152.9817,Storm spotter reports large branches torn off trees in Swan Creek area from strong wind gusts associated with a thunderstorm squall line. The SES also reported 1 house had part of its roof ripped off in the same area. Strongest nearby gusts were 39kt @ Grafton Research Station (5km NW of damage report) around 3.32pm.,
24511,Rain,5477,2016-03-26 07:05:00,TUCKURIMBA,NSW,-28.9619,153.3066,53mm in 30min @ Tuckurimba (15km south of Lismore) from a slow moving thunderstorm squall line.,
24511,Rain,5478,2016-03-26 07:56:00,BALLINA,NSW,-28.8317,153.5345,43.6mm in 34min @ Ballina from a slow moving thunderstorm squall line.,
24512,Rain,5479,2016-03-29 04:35:00,WILLINA,NSW,-32.1609,152.2626,36mm in 30min @ Willina (near Buladelah) from a large and slow moving thunderstorm.,
24513,Rain,5481,2016-04-04 12:30:00,Sydney,NSW,-33.8607,151.2050,"Slow moving thunderstorms lingered over the coastal fringes of Sydney during the early hours of Monday morning, producing rainfall rates of 74mm in 2hr @ Sydney Observatory Hill. The SES reported a few jobs related to flash flooding in the Sydney CBD. ",
24513,Rain,5480,2016-04-04 15:00:00,LITTLE BAY,NSW,-33.9829,151.2502,"Slow moving thunderstorms lingered over the coastal fringes of Sydney during the early hours of Monday morning, producing rainfall rates of of 52mm in 50min @ Little Bay (and 71mm in 2hr). Sydney Obs Hill picked up similar rainfall. The SES reported a few jobs related to flash flooding in the Sydney CBD. LGA: City of Randwick.",
24514,Wind,7547,2016-04-10 04:56:00,WALGETT,NSW,-30.0372,148.1223,59kt gust @ YWLG.,
24515,Rain,5482,2016-04-17 03:17:00,WILLIAMTOWN,NSW,-32.8151,151.8428,57.4mm in 60min @ YWLM from a slow moving thunderstorm squall line. LGA: Port Stephens Council.,
24516,Rain,5483,2016-04-22 08:35:00,BIRDWOOD,NSW,-31.2936,152.3121,54.4mm in 60min @ Birdwood (55km WNW of Port Macquarie) from a slow moving thunderstorm.,
24517,Wind,7548,2016-04-29 05:48:00,COBAR,NSW,-31.4985,145.8346,54kt gust @ Cobar from a line of high based thunderstorms.,
24518,Waterspout,62,2015-10-13 23:30:00,,,-33.9426,151.3231,"Online media articles (SMH) and footage taken by a storm chaser of a waterspout visible from Bronte Beach approximately 10.30am. Lat and lon based on radar which shows a convective shower (no lightning detected) southeast of Bronte Beach. Funnel appeared narrow and angled as it descended from the cloud base. Footage doesn't show the funnel touching the water surface, however a spray ring was visible.",
24519,Rain,5546,2016-08-03 05:06:00,WOOLGOOLGA,NSW,-30.1130,153.1838,NULL,
24520,Wind,7582,2016-10-04 05:30:00,MT GININI,NSW,-35.5294,148.7723,Associated with squall line.,
24520,Wind,7584,2016-10-04 06:43:00,CANBERRA AIRPORT,NSW,-35.3075,149.1244,Associated with squall line.,
24520,Wind,7585,2016-10-04 07:40:00,GOULBURN,NSW,-34.7479,149.1277,Associated with squall line.,
24520,Wind,7586,2016-10-04 08:20:00,NOWRA,NSW,-34.8833,150.6000,Associated with squall line outflow.,
24520,Wind,7587,2016-10-04 08:33:00,MOSS VALE,NSW,-34.5506,150.3964,Associated with squall line outflow.,
24520,Wind,7589,2016-10-04 08:49:00,HIGH RANGE,NSW,-34.3667,150.3000,Associated with squall line outflow.,
24520,Wind,7588,2016-10-04 08:50:00,ALBION PARK,NSW,-34.4278,150.8931,Associated with squall line outflow.,
24521,Wind,7583,2016-10-04 05:29:00,CABRAMURRA,NSW,-35.9486,148.4400,Associated with squall line.,
24522,Wind,7590,2016-10-21 04:35:00,BOURKE,NSW,-30.0907,145.9382,NULL,
24524,Tornado,1305,2016-10-21 04:35:00,CANTERBURY,NSW,-33.9126,151.1180,Two separate spotter reports forwarded by SES HQ. Construction debris was lifted onto Moxon rd Canterbury. The sea breeze was going through at the time so it could have been stretching of vertical vorticity associated with the sea breeze boundary. Otherwise no showers or storms present or strong winds reported at nearby AWS.%D,
24525,Wind,7591,2016-10-21 06:12:00,TRANGIE,NSW,-32.0333,147.9833,NULL,
24526,Hail,4202,2016-10-21 08:00:00,PARKES,NSW,-33.1373,148.1747,NULL,
24526,Hail,4203,2016-10-21 08:00:00,TRUNDLE,NSW,-32.9000,147.7000,"http://www.abc.net.au/news/2016-10-25/hail-storms-decimate-grain-crops/7962516%D Damage to crops, broken windows, ripped flyscreens%D",
24526,Tornado,1306,2016-10-21 09:00:00,PARKES,NSW,-33.1373,148.1747,"Spotter report: trees were flattened through a narrow pass, with major damage such as trees and power lines down and scattered in different locations. He had numerous reports. There were 2 cells that went through Parkes, at 8UTC (7pm) and 9UTC (8pm), not sure which one it's from.%D",
24528,Hail,4204,2016-10-28 05:41:00,DUBBO,NSW,-32.2315,148.6330,10c piece size hail reported by storm spotter%D,
24530,Wind,7592,2016-10-30 08:21:00,THREDBO,NSW,-36.5000,148.3000,"Gust associated with a line of thunderstorms, following the easing of non-thunderstorm gale force winds earlier in the day.",
24531,Wind,7593,2016-10-31 02:40:00,COFFS HARBOUR,NSW,-30.3244,153.1167,"Gust from fast moving storm cell, likely mixing down of strong mid-tropospheric wind.",
24532,Hail,4205,2016-11-08 09:45:00,COUTTS CROSSING,NSW,-29.8167,152.8833,%D,
24533,Rain,5547,2016-11-09 04:20:00,MT SEAVIEW,NSW,-31.3969,152.2429,Hail reported but no indication of size.,
24534,Wind,7594,2016-11-09 09:17:00,CORAKI,NSW,-28.9833,153.3000,"Reports of 100 km/h wind gusts and hail (size unknown) via media. Also reports of TS-related blackouts through NE NSW - Ballina, Lennox, Casino, Kyogle, Bonalbo, Urbenville, Richmond Hill. Strongest reported gust on Bureau AWS 83 km/h at Lismore Airport.",
24535,Hail,4206,2016-11-11 08:00:00,BROKEN HILL,NSW,-31.9539,141.4539,Hail size estimate from media report - consistent with damage reports from storm. Storm also included other severe phenomena.%D,
24535,Wind,7595,2016-11-11 08:08:00,BROKEN HILL,NSW,-31.9539,141.4539,Tornado reports from earlier in the afternoon from two storm spotter reports.,
24536,Wind,7596,2016-11-11 16:27:00,PARKES,NSW,-33.1373,148.1747,NULL,
24537,Hail,4207,2016-11-12 06:30:00,NARRABRI,NSW,-30.3324,149.7812,Hail size estimate from SES report - There were about 200 jobs around Narrabri/Tamworth region due to destructive gust and hail (about 2cm from report),
24537,Wind,7597,2016-11-12 06:33:00,NARRABRI,NSW,-30.3324,149.7812,Storm also produced large hail. Likely supercell thunderstorm.,
24538,Hail,4208,2016-11-28 03:30:00,SACKVILLE,NSW,-33.4876,150.8697,"Hail size estimate image from twitter, corroborated by SES reports of hail/roof damage.",
24539,Hail,4209,2016-11-20 05:40:00,BATHURST,NSW,-33.4200,149.5800,"Largest hail stones 2 cm, average hail stones 1 cm, vehicles dented.",
24540,Hail,4277,2016-12-01 04:20:00,CEDAR POINT,NSW,-28.6911,153.0030,"Storm Spotter reports dented vehicles from hailstones averaging 3-4 cm in diameter at Cedar Point (Northern Rivers), with the largest stones reaching up to 7.5 cm in diameter.",
24540,Hail,4211,2016-12-01 04:40:00,DOUBTFUL CREEK,NSW,-28.6820,152.8654,"Left moving supercell, also produced 5cm hail at Kyogle.",
24540,Hail,4210,2016-12-01 05:00:00,KYOGLE,NSW,-28.6254,153.0026,"Spotter report also included strong wind gusts, but no gust strength estimate included. Left moving supercell.",
24541,Hail,4212,2016-12-01 04:20:00,CORINDI BEACH,NSW,-30.0155,153.1855,NULL,
24542,Hail,4213,2016-12-03 04:30:00,KYOGLE,NSW,-28.6254,153.0026,NULL,
24542,Wind,7598,2016-12-05 04:45:00,MAITLAND,NSW,-32.7400,151.5400,Unconfirmed spotter report of tornado plus SES report of multiple wind jobs and trees down. Unclear if tornadic or straight line gusts.,
24543,Wind,7599,2016-12-05 05:48:00,MOLINEAUX POINT,NSW,-33.9843,151.2126,NULL,
24544,Rain,5548,2016-12-05 06:00:00,MONA VALE,NSW,-33.6760,151.3065,NULL,
24545,Hail,4214,2016-12-05 12:09:00,WOOLGOOLGA,NSW,-30.1130,153.1838,NULL,
24546,Wind,7600,2016-12-05 12:31:00,CAPE BYRON,NSW,-28.6335,153.6381,NULL,
24547,Wind,7682,2016-12-08 03:03:00,TIBOOBURRA,NSW,-29.4494,142.0574,NULL,
24547,Wind,7683,2016-12-08 06:00:00,BOURKE,NSW,-30.0396,145.9507,NULL,
24548,Wind,7684,2016-12-08 07:48:00,TAMWORTH,NSW,-31.0844,150.8485,NULL,
24549,Wind,7686,2016-12-08 09:00:00,COONABARABRAN,NSW,-31.0927,150.9320,NULL,
24549,Wind,7685,2016-12-08 09:39:00,TAMWORTH,NSW,-31.0927,150.9320,NULL,
24550,Wind,7687,2016-11-30 04:15:00,UPPER FINE FLOWER,NSW,-29.3238,152.6506,"Reports of wind damage including snapped tree branches and uprooted trees, gusts estimated at 100km/h. Also included a report of large hail.",
24550,Hail,4278,2016-11-30 04:15:00,UPPER FINE FLOWER,NSW,-29.3238,152.6506,"Storm Spotter reports dented vehicles at Upper Fine Flower (Northern Rivers) with hailstones averaging 3-4cm in diameter, reaching as large as 6.5cm. Also included wind damage report.",
24551,Rain,5691,2016-12-16 06:00:00,CASSILIS,NSW,-32.0348,150.0191,Gauge also reported 38 mm in 1 hour.,
24552,Rain,5692,2016-12-16 12:30:00,DUBBO,NSW,-32.2206,148.5753,Dubbo AWS reported 46.0 mm in 1 hour to 13:00 UTC,
24553,Wind,7688,2016-12-17 07:10:00,NYMBOIDA,NSW,-29.9011,152.7036, SES reported a roof off a house from winds associated with an earlier storm at Nymboida.,
24554,Wind,7689,2016-12-20 06:42:00,MOSS VALE,NSW,-34.5253,150.4217,NULL,
24555,Wind,7690,2016-12-21 06:27:00,CASINO,NSW,-28.8667,153.0500,Report of roof damage from storm at Casino.,
24556,Wind,7691,2016-12-23 04:53:00,ARMIDALE,NSW,-30.5273,151.6158,Thunderstorm also produced heavy rainfall at same location.,
24556,Rain,5693,2016-12-23 05:30:00,ARMIDALE,NSW,-30.5273,151.6158,Included 34.6 mm  in the 30 minutes to 05:00 UTC. Storm also produced a damaging wind gust of 52 knots.,
24556,Rain,5694,2016-12-23 06:00:00,WANDSWORTH,NSW,-29.9500,151.4200,NULL,
24557,Rain,5695,2016-12-23 07:45:00,BUNDELLA,NSW,-31.6419,149.8999,NULL,
24558,Rain,5696,2016-12-24 02:15:00,MONGARLOWE,NSW,-35.4132,149.9362,SES reported three flood rescues. Event also included half hour rainfall rate of 66.2 mm in 30 minutes.,
24559,Rain,5697,2016-12-24 04:55:00,BRAIDWOOD,NSW,-35.4348,149.8029,"Recorded at hydro rain gauge at Mountview, to the SW of Braidwood",
24560,Rain,5698,2016-12-24 04:30:00,MOUNT KAPUTAR,NSW,-30.2906,150.1428,Recorded by Bureau gauge at NARRABRI (MT KAPUTAR),
24561,Rain,5699,2016-12-27 04:50:00,BRAIDWOOD,NSW,-35.4550,149.7250,Recorded by Bureau gauge at MOUNTVIEW,
