Event ID,Database,ID,Date/Time,Nearest town,State,Latitude,Longitude,Comments,
24062,Hail,3939,2013-04-16 13:35:00,OBERON,NSW,-32.3492,147.1037,Report of mostly pea sized hail but with some 10c piece sized hail stones.,
24063,Wind,6867,2013-06-11 05:37:00,Fowlers Gap,NSW,-31.0867,141.7017,Wind averaging period of 6mins.,
24064,Rain,4855,2013-06-12 05:15:00,WILLINA,NSW,-32.1609,152.2626,NULL,
24065,Tornado,1235,2013-03-21 08:30:00,MULWALA,NSW,-35.9670,146.0320,NULL,
24067,Hail,3947,2013-10-29 03:10:00,Tamworth,NSW,-31.1488,150.9833,"Mixture of flattish jagged hailstones (4cm) and smooth oval hailstones (3cm), with medium coverage of the ground. Iron roofs damaged and vehicles dented.",
24067,Hail,3955,2013-10-29 03:30:00,Loomberah,NSW,-31.2340,151.0200,Report of 3.5cm hail at Loomberah phoned in to severe weather section.,
24069,Hail,3957,2013-11-11 03:00:00,Bellingen,NSW,-30.4530,152.8970,"Location approximate, report was for the Bellinger Valley. Hail reported that broke a fibreglass roof, but no other indication of size given.",
24069,Rain,4903,2013-11-11 04:25:00,Coffs Harbour,NSW,-30.3040,153.0540,"Coffs Harbour (Englands Road) hydrology rain gauge recorded 60mm in 1 hr, including 37mm in a 30 minute period to 4pm local.",
24069,Hail,3948,2013-11-11 04:30:00,Sawtell,NSW,-30.3700,153.1000,"Largest size 3cm, average size 2cm, with medium coverage on ground. Foliage stripped from trees.",
24069,Rain,4902,2013-11-11 04:30:00,Sawtell,NSW,-30.3670,153.0950,Coffs Harbour (Sawtell) hydrology rain gauge recorded 52mm in 1 hr.,
24070,Rain,4894,2013-11-15 12:30:00,Shellharbour,NSW,-34.5650,150.8510,Slow moving thunderstorm. Thunder and lightning both observed.,
24071,Rain,4895,2013-11-15 11:50:00,Woy Woy,NSW,-33.9320,151.2100,Peak measured instantaneous rain rate of 256 mm/h at 11:47pm local. Gutters overflowing. Thunder and lightning observed. Slow moving thunderstorm.,
24072,Hail,3949,2013-11-15 10:30:00,Randwick,NSW,-33.9200,151.2300,"Largest hail stones 2cm, average size 1cm, with sparse coverage. Also recorded 28mm of rain in 12 minutes, with gutters overflowing and roads awash. Thunder and lightning observed.",
24073,Waterspout,2,2013-11-14 06:03:00,,,-32.0047,149.9819,"Not thunderstorm related, assumed dust devil from description of damage. Tree branches snapped and some strucutal damage, including a stable roof blown off.",
24074,Hail,3950,2013-11-16 02:15:00,South West Rocks,NSW,-30.8397,153.0363,"Largest hail stones 4cm, average hail size 3cm, with medium coverage. Report of vehicles dented.",
24075,Hail,3966,2013-11-16 02:15:00,BELLINGEN,NSW,-30.4484,152.9011,"Hail also reported at Kempsey, but no size given.",
24075,Hail,3967,2013-11-16 02:20:00,BELLINGEN,NSW,-30.4484,152.9011,NULL,
24075,Hail,3951,2013-11-16 02:30:00,Sawtell,NSW,-30.3700,153.1000,"Largest hail stones 6cm, average hail stone size 3cm, with dense coverage. Windows broken, tiles cracked, iron roofs damaged, vehicles dented and windscreens broken.",
24076,Rain,4896,2013-11-22 03:45:00,Campbelltown,NSW,-34.0686,150.8131,Overflowing gutters and roads awash reported.,
24077,Wind,7041,2013-10-03 03:35:00,Raymond Terrace,NSW,-32.7396,151.7786,SES reported a large tree down and a partial roof of a house in the Ferodale area. Wind gust strength estimated from description of damage.,
24078,Hail,3952,2013-10-08 04:00:00,West Ballina,NSW,-28.8650,153.5350,Hail to 3cm in size reported at West Ballina.,
24079,Wind,7042,2013-10-21 08:06:00,Condobolin,NSW,-33.0680,147.2130,NULL,
24080,Wind,7043,2013-10-21 08:11:00,Cobar,NSW,-31.5390,145.7960,NULL,
24081,Wind,7044,2013-10-29 00:22:00,Murrurundi,NSW,-31.7410,150.7940,NULL,
24082,Hail,3953,2013-10-29 02:10:00,Port Macquarie,NSW,-31.4330,152.8650,3cm hail reported from Port Macquarie airport by former Bureau observer.,
24082,Hail,3954,2013-10-29 02:10:00,Port Macquarie,NSW,-31.4650,152.9190,"Spotter report of between marble and golf ball sized hail at Transit Hill, in Port Macquarie.",
24083,Wind,7045,2013-10-29 03:05:00,Murrurundi,NSW,-31.7410,150.7940,NULL,
24084,Hail,3956,2013-11-10 04:40:00,Casino,NSW,-28.8640,153.0460,SES report of golf ball sized hail at Casino.,
24085,Rain,4897,2013-11-10 06:55:00,Molong,NSW,-33.0030,148.9110,30mm in 30 minutes recorded at Molong (Bonnie Doon) rain gauge.,
24086,Rain,4899,2013-11-10 19:30:00,Newcastle,NSW,-32.9440,151.7110,Adamstown hydrology rain gauge recorded 54.6mm in 1 hr. Chris Webb reported road flooding up to cars headlights in Newcastle.,
24086,Rain,4901,2013-11-10 19:30:00,Newcastle,NSW,-32.9320,151.6900,Lookout Rd Reservoir hydrology rain gauge recorded 52.8mm in 1 hr. Chris Webb reported road flooding up to cars headlights in Newcastle.,
24086,Rain,4900,2013-11-10 19:35:00,Newcastle,NSW,-32.9210,151.7300,Broadmeadow hydrology rain gauge recorded 52.8mm in 1 hr. Chris Webb reported road flooding up to cars headlights in Newcastle.,
24086,Rain,4898,2013-11-10 19:50:00,Newcastle,NSW,-32.9530,151.7410,"Merewether hydrology rain gauge recorded 57.2mm in 1 hr, which included 43.8mm in 30 minutes. Chris Webb reported road flooding up to cars headlights.",
24088,Hail,3958,2013-11-11 12:15:00,Bowral,NSW,-34.4800,150.4180,Report of roof damage in Bowral from hail and rain. Hail size of 2cm estimated from radar and damage report. 22mm of rainfall in 30 minutes to 11:45pm local time also recorded at Bowral (Orchard St) hydrology gauge.,
24089,Hail,3960,2013-11-13 02:30:00,Nambucca Heads,NSW,-30.6430,153.0030,Spotter report of 50c piece sized hail.,
24089,Hail,3961,2013-11-13 02:40:00,Valla Beach,NSW,-30.5920,153.0050,Second hand report of golf ball sized hail at Valla Beach.,
24090,Hail,3962,2013-11-13 03:20:00,Bellingen,NSW,-30.4550,152.8960,Storm spotter report of $2 coin sized hail at Bellingen.,
24091,Rain,4904,2013-11-13 05:35:00,Minnie Waters,NSW,-29.7847,153.2639,Minnie Water Pump Station gauge reported 46mm in 30 minutes from a thunderstorm.,
24092,Hail,3963,2013-11-14 04:20:00,Alstonville,NSW,-28.8420,153.4390,Storm spotter report of golf ball sized hail to the south of Alstonville.,
24093,Rain,4905,2013-11-14 03:40:00,Yamba,NSW,-29.4210,153.2870,"Storm spotter report of flash flooding at Palmers Island, near Yamba.",
24094,Hail,3964,2013-11-15 06:30:00,Putty,NSW,-33.0600,150.8600,"Report of tennis ball sized hail from the Yengo National Park, to the east of Putty. Details vague, so time and location estimated from radar.",
24096,Hail,3965,2013-11-16 02:10:00,TABULAM,NSW,-28.8540,152.5164,"Mostly 1.5cm hail, but largest size 3cm.",
24096,Hail,3969,2013-11-16 03:10:00,KYOGLE,NSW,-28.6151,153.0011,Golf ball size hail reported,
24097,Hail,3968,2013-11-16 02:40:00,COFFS HARBOUR,NSW,-30.3151,153.1178,Golf ball size hail reported,
24098,Hail,3970,2013-11-16 03:10:00,MANILLA,NSW,-30.7151,150.7178,Golf ball size hail reported,
24099,Wind,7047,2013-11-16 08:06:00,CAPE BYRON,NSW,-28.6387,153.6361,NULL,
24100,Rain,4912,2013-11-16 08:40:00,COUCHY CREEK,NSW,-28.2651,153.2845,NULL,
24101,Waterspout,46,2013-11-18 03:15:00,,,-33.7995,151.2770,"Waterspout decayed before Hornsby tornado formed further inland about half an hour later.%D LGA: Sydney, Manly",
24101,Tornado,1252,2013-11-18 03:45:00,HORNSBY,NSW,-33.7026,151.1123,"LGA: Sydney, Hornsby Shire",
24102,Waterspout,47,2013-11-18 05:40:00,,,-31.4420,152.9261,NULL,
24103,Wind,7048,2013-11-21 07:41:00,CANBERRA AIRPORT,NSW,-35.3167,149.2000,LGA:ACT %D Rainfall of 21mm recorded at Canberra Airport in the 10min to 07:46. ,
24104,Rain,4913,2013-11-22 02:40:00,BEN BULLEN,NSW,-33.2151,150.0179,NULL,
24105,Rain,4914,2013-11-21 22:00:00,BLACKVILLE,NSW,-31.6317,150.2345,NULL,
24106,Rain,4915,2013-11-22 21:30:00,MURRURUNDI,NSW,-31.8151,150.7345,NULL,
24107,Rain,4916,2013-11-23 03:05:00,SCONE,NSW,-32.0317,150.8845,40.4mm of rainfall recorded at Scone Airport in the 60min to 03:30.,
24108,Rain,4917,2013-11-23 03:30:00,NARRABRI,NSW,-30.3317,149.7678,NULL,
24109,Wind,7050,2013-12-05 02:25:00,ORANGE AIPORT,NSW,-33.3817,149.1346,NULL,
24110,Tornado,1253,2013-11-23 04:30:00,TENTERDEN,NSW,-30.1317,151.4345,Additional anecdotal reports suggest a path length of up to 4-6km.,
24111,Tornado,1254,2013-11-23 05:00:00,BALD BLAIR,NSW,-30.1817,151.8011,Tornado just north of Wards Mistake Rd.,
24112,Tornado,1255,2013-11-23 04:30:00,TINGHA,NSW,-30.0984,151.2511,"Width estimated at less than 100m.%D Path at least 1000 long, though this  was not fully assessed due to access and time retraints.",
24113,Tornado,1256,2013-11-23 04:30:00,BEN LOMOND,NSW,-30.0151,151.6511,Path was not completely mapped due to access and time restrictions.,
24114,Wind,7051,2013-12-05 05:38:00,TEMORA AERODROME,NSW,-34.4151,147.5179,NULL,
24115,Wind,7053,2013-12-05 07:03:00,COWRA AIRPORT,NSW,-33.8317,148.6512,NULL,
24116,Hail,3971,2013-12-11 04:25:00,GRAFTON,NSW,-29.6817,152.9345,Reports ranging from 50c piece up to golf ball size,
24117,Hail,3972,2013-12-11 06:10:00,WOOLGOOLGA,NSW,-30.1151,153.2011,NULL,
24118,Hail,3989,2013-12-14 02:15:00,Valla,NSW,-30.5916,152.9399,"Storm spotter Paul Davies reported sparse coverage of hail average size 2cm, with largest measured at 4cm. Thunder and lightning observed. Storm moving from S.",
24118,Hail,3973,2013-12-14 03:20:00,BOWRAVILLE,NSW,-30.6317,152.8642,Ranging from 2 to 4cm.,
24118,Hail,3974,2013-12-14 03:30:00,BELLINGEN,NSW,-30.4484,152.9011,NULL,
24119,Hail,3975,2013-12-14 03:30:00,COMBOYNE,NSW,-31.5984,152.4678,Spotter reports hail still on ground 2-3 hours after storm passed through.,
24120,Rain,4923,2013-12-16 08:00:00,MERRIWA,NSW,-32.1317,150.3511,NULL,
24121,Tornado,1257,2013-12-26 05:00:00,CHAKOLA,NSW,-36.0984,149.1679,NULL,
24124,Wind,7055,2014-01-09 05:01:00,TIBOOBURRA,NSW,-29.4152,142.0346,NULL,
24125,Wind,7056,2014-01-09 05:33:00,WHITE CLIFFS,NSW,-30.8485,143.0846,NULL,
24126,Wind,7057,2014-01-17 13:00:00,DENILIQUIN,NSW,-35.5318,144.9347,NULL,
24127,Rain,4924,2014-02-16 09:35:00,BOWRAVILLE,NSW,-30.6317,152.8642,NULL,
24128,Rain,4925,2014-02-18 04:45:00,GLENDOWER MOUNTAIN,NSW,-31.1484,151.2345,NULL,
24129,Rain,4926,2014-02-18 05:00:00,YARROWITCH,NSW,-31.2484,152.0011,NULL,
24130,Rain,4927,2014-02-18 06:03:00,BENDEMEER,NSW,-30.8817,151.1511,NULL,
24132,Rain,4929,2014-02-19 03:30:00,TUGGERANONG,NSW,-35.4317,149.1512,LGA:ACT,
24133,Rain,4930,2014-02-19 03:30:00,NEWCASTLE,NSW,-32.9317,151.7845,LGA: Greater Newcastle,
24134,Rain,4932,2014-03-06 04:48:00,OBERON,NSW,-33.6984,149.8679,SES reported some call outs in the area.,
24135,Rain,4933,2014-03-07 03:07:00,LITHGOW,NSW,-33.4817,150.1512,NULL,
24136,Rain,4934,2014-03-07 03:31:00,HIGH RANGE,NSW,-34.3651,150.3179,LGA: Wingecarribee,
24137,Rain,4935,2014-03-07 05:34:00,ABBOTSBURY,NSW,-33.8651,150.8512,LGA: Sydney (City of Fairfield)%D Observation taken at Fairfield City Farm,
24138,Hail,3977,2014-03-08 09:00:00,GUNNING,NSW,-34.7817,149.2679,"2-3cm hail reported - as well as drifts of smaller stones, 2-3 inches deep.",
24139,Wind,7073,2014-03-15 04:22:00,WHITE CLIFFS,NSW,-30.8485,143.0846,NULL,
24140,Wind,7074,2014-03-15 06:37:00,FORT DENISON,NSW,-33.8484,151.2179,LGA: Sydney,
24141,Wind,7075,2014-03-16 01:33:00,TERREY HILLS,NSW,-33.6817,151.2262,LGA: Sydney,
24142,Wind,7076,2014-03-16 02:43:00,MURRURUNDI,NSW,-31.8151,150.7345,NULL,
24142,Wind,7094,2014-03-16 02:49:00,SCONE,NSW,-32.0317,150.8845,YSCO AWS,
24142,Wind,7095,2014-03-16 03:03:00,MURRURUNDI,NSW,-31.8151,150.7345,MUI AWS,
24145,Wind,7079,2014-03-16 04:00:00,GLEN INNES,NSW,-29.7317,151.7511,NULL,
24146,Wind,7080,2014-03-16 04:07:00,WILLIAMTOWN,NSW,-32.8067,151.8678,LGA: Greater Newcastle,
24147,Wind,7081,2014-03-16 04:48:00,GUNNEDAH,NSW,-30.9651,150.1511,NULL,
24149,Wind,7082,2014-03-16 03:00:00,DANGLEMAH,NSW,-31.0317,151.2178,"Large branches down, trees snapped/uprooted. ",
24150,Wind,7083,2014-03-16 06:32:00,CASINO AIRPORT,NSW,-28.8817,153.0511,NULL,
24150,Wind,7096,2014-03-16 06:32:00,EVANS HEAD,NSW,-29.1151,153.4345,EVHD AWS,
24151,Rain,4944,2014-03-18 18:00:00,YAMBA,NSW,-29.4317,153.3595,NULL,
24152,Rain,4945,2014-03-20 03:30:00,GRAFTON AIRPORT,NSW,-29.7484,153.0345,NULL,
24153,Hail,3979,2014-03-22 04:10:00,ALBION PARK,NSW,-34.5817,150.7762,LGA: Greater Wollongong,
24154,Hail,3980,2014-03-22 04:45:00,BARGO,NSW,-34.2984,150.5846,"Lots of $2 coin sized hail, with largest hail size around 2.5cm. %D LGA: Wollondilly/Wingecarribee",
24155,Rain,4946,2014-03-22 06:50:00,LAKE NEPEAN,NSW,-34.3651,150.5846,LGA: Wollondilly/Wingecarribee %D 50mm fell in 15 minutes (5:25pm to 5:40pm) ,
24156,Wind,7084,2014-03-22 06:45:00,LUCAS HEIGHTS,NSW,-34.0151,151.0012,LGA: Sydney,
24156,Hail,3981,2014-03-22 07:20:00,MENAI,NSW,-34.0151,151.0179,LGA: Sydney,
24156,Hail,3990,2014-03-22 07:20:00,ENGADINE,NSW,-34.0651,151.0179,SES reported 5-10c piece hail in Engadine/Sutherland area. %D LGA: Sydney,
24161,Rain,4950,2014-03-24 08:20:00,ALBION PARK,NSW,-34.5817,150.7762,LGA: Greater Wollongong%D Albion Park Post Office - Environmon ,
24162,Rain,4951,2014-03-24 12:18:00,BALGOWNIE,NSW,-34.3901,150.8762,LGA: Greater Wollongong,
24163,Rain,4952,2014-03-24 12:58:00,BARRENGARRY,NSW,-34.7151,150.5346,NULL,
24164,Rain,4953,2014-03-29 07:05:00,ROSSI,NSW,-35.4651,149.5012,Rossi (Sawmill) - Environmon,
24165,Hail,3983,2014-03-30 09:00:00,ST CLAIR,NSW,-33.7817,150.7679,LGA: Sydney. No information regarding source. Holes in windscreens reported. 79km/h winds also reported with storm.,
24165,Rain,4970,2014-03-30 09:35:00,BOX HILL,NSW,-33.6651,150.8846,LGA: Sydney. Box Hill (Hynds Rd)- Environmon,
24166,Rain,4954,2014-03-30 08:35:00,RICHMOND NORTH,NSW,-33.5867,150.7112,LGA: Sydney%D North Richmond (Hospital) - environmon ,
24168,Rain,4956,2014-04-03 08:15:00,LAKE NEPEAN,NSW,-34.3651,150.5846,LGA: Wollondilly/Wingecarribee%D Avon Fire Tower - environmon ,
24168,Wind,7097,2014-04-03 08:32:00,BARGO,NSW,-34.2984,150.5846,LGA: Wollondilly/Wingecarribee. Bargo Hotel had roof blown off. Possible low-end tornado.,
24169,Rain,4957,2014-04-03 12:35:00,NEWBRIDGE,NSW,-33.5651,149.3679,NULL,
24170,Rain,4958,2014-04-04 05:20:00,CAREYS PEAK,NSW,-32.0484,151.4511,NULL,
24171,Rain,4959,2014-04-04 07:00:00,NUNDLE,NSW,-31.4651,151.1345,NULL,
24172,Rain,4960,2014-04-06 01:17:00,EVANS HEAD,NSW,-29.1151,153.4345,NULL,
24173,Rain,4961,2014-04-06 03:30:00,ROUS RIVER,NSW,-28.2984,153.2678,Boat Harbour (Rous River) - Environmon,
24175,Rain,4962,2014-04-24 22:00:00,NABIAC,NSW,-32.0984,152.3845,"Not written down what time the rainfall fell, however it was included in a warning issued at 8am, so it was around that time (this timing also verifies with radar data)",
24177,Hail,3984,2014-04-24 16:00:00,BULAHDELAH PLAIN,NSW,-32.4484,152.2011,Image in daily telegraph shows hail stone a bit smaller than the palm of a hand. SES also reported several jobs from hail damage at Bulahdelah. Occurred during early hours of the morning. ,
24183,Rain,4963,2014-03-14 04:00:00,WOOLBROOK,NSW,-30.9651,151.3511,"Rapid flooding of creek running through property, as well as local flooding in the area. 1 in 10-20 year ARI.",
24184,Wind,7091,2014-03-16 03:15:00,TINONEE,NSW,-31.9484,152.4178,"Report of many large trees were blown over. Several uprooted and others snapped the trunk just above ground level. Spotter estimated wind gust of at least 100 miles per hour (87 knots, but this seems over-exagerrated).",
24185,Hail,3986,2014-03-16 09:00:00,ARMIDALE,NSW,-30.5151,151.6650,10c sized hail with 10mm of rainfall in 2 minutes reported.,
24186,Hail,3987,2014-04-25 06:15:00,URALLA,NSW,-30.7595,151.6652,"Hail shattered the polycarbonate greenhouse; shredded the vegetable garden. 2 waves of the storm - 1st producing 2cm hail, 2nd producing 1cm hail. Thunder and lightning also observed, with the storm moving northwards.",
24187,Wind,7092,2013-10-13 13:00:00,CHARLESTOWN,NSW,-32.9651,151.6845,"Storm spotter Kyle Valentine reported tree branches snapped, shade cloth torn, colorbond fence warped in wind. Thunder and lightning observed also.%D",
24188,Wind,7093,2013-10-29 04:30:00,KEMPSEY,NSW,-31.0817,152.8345,"Storm spotter Paul Buckman reported tree branches snapped, roofing tiles lifted, and structural damage to BP Clybucca Service Station, estimating max wind gusts of 90km/h. Also reported about 30mm in about 15 mins (rainfall rate just below 1 in 10 year event based on Kempsey IFD), with gutters and creeks overflowing and a total whiteout at BP Clybucca service station.",
24190,Rain,4965,2014-03-24 03:00:00,BOTANY,NSW,-33.9484,151.2012,"Storm Spotter Matthew McKay reported gutters and creeks overflowing, roads awash. Lightning and thudner observed. Storm moving from north to south.",
24191,Rain,4969,2014-03-24 03:19:00,LITTLE BAY,NSW,-33.9817,151.2429,LGA: Sydney,
24191,Rain,4966,2014-03-24 03:40:00,CRONULLA,NSW,-34.0484,151.1512,LGA: Sydney Metropolitan. Cronulla South Bowling Club - Environmon,
24191,Rain,4967,2014-03-24 03:40:00,AUDLEY,NSW,-34.0817,151.0512,LGA: Sydney Metropolitan. Audley (Royal National Park) - Environmon,
24192,Rain,4968,2014-03-24 04:45:00,LUCAS HEIGHTS,NSW,-34.0151,151.0012,Flash flooding at Lucas Heights. A man died after being swept into a storm water drain at Lucas Heights Waste Management and Recycling Centre.,
24194,Hail,3991,2013-11-12 02:45:00,Kurrajong,NSW,-33.5400,150.6900,Spotter report of 2cm hail and heavy rain. Storm latitude and longitude estimated based on radar. NULL,
24195,Wind,7098,2014-05-27 07:23:00,WAGGA WAGGA AERODROME,NSW,-35.1318,147.4179,YSWG AWS,
24196,Hail,3992,2014-06-28 03:50:00,Tamworth,NSW,-31.3300,151.0500,"Most of the hail was closer to 1cm in size, with some larger hail around 3.5cm.",
24197,Rain,4984,2012-11-16 01:00:00,MOUNT HART,WA,-16.9225,125.0650,Mount Hart recorded 50.0mm of rainfall to 9am on 16th. Thunderstorms were in the area at the time.,
24198,Wind,7163,2013-09-14 01:52:00,CAPE NATURALISTE,WA,-33.5314,115.0025,The passage of a cold front produced several strong wind gusts along the west coast and heavy rainfall about the southwest corner. The rainfall recorded at Teds Pool reached an Average Recurrence Interval of between 1 in 20- 50 years. The rainfall recorded at Brennans Ford reached an ARI of between 1 and 10-20 years. DFES received numerous calls for help mostly for water damage and inundation.%D %D                                        Max    Max               MaxG                                                    %D                                        Gust   Gust      Dir     Time                                                    %D Station Name        Stn no Date (0-24) (kt) (km/h)  QF  (�)  QF (WST)  QF                                               %D ------------------ ------- ----------- ---- ------ --- ---- --- ----- ---                                               %D ROTTNEST ISLAND     009193 14-Sep-2013  051    094  00  215  00 1202   00                                               %D CAPE LEEUWIN        009518 14-Sep-2013  050    093  00  205  00 0827   00                                               %D CAPE NATURALISTE    009519 14-Sep-2013  055    102  00  213  00 0952   00                                               %D                                                      Prcp,
24199,Tornado,1268,2013-09-23 00:00:00,SOUTH PERTH,WA,-31.9819,115.8633,"A tornado was also reported in the southeast suburbs of Perth, where significant structural damage occurred.%D %D The second, and strongest, clod front moved over the southwest region in the early hours of Sunday the 23rd. This front was associated with a low that was analysed as low as 959hPa. The peak Geraldton to Albany pressure difference was observed at 21.7hPa which was the strongest since the event of 28 Novemeber 2012, and strongest winter event since a delta of 21.9hPa was observed on 10 June 2012. Widespread damaging winds were experienced over the SWLD with severe gusts recoreded at many locations.",
24199,Tornado,1269,2013-09-23 00:00:00,SOUTH PERTH,WA,-31.9819,115.8633,"A tornado was also reported in the southeast suburbs of Perth, where significant structural damage occurred.%D %D The second, and strongest, clod front moved over the southwest region in the early hours of Sunday the 23rd. This front was associated with a low that was analysed as low as 959hPa. The peak Geraldton to Albany pressure difference was observed at 21.7hPa which was the strongest since the event of 28 Novemeber 2012, and strongest winter event since a delta of 21.9hPa was observed on 10 June 2012. Widespread damaging winds were experienced over the SWLD with severe gusts recoreded at many locations.",
24201,Hail,3998,2014-09-02 04:45:00,SOUTH WEST ROCKS,NSW,-30.8651,153.0845,NULL,
24202,Hail,3999,2014-09-16 03:00:00,PICTON,NSW,-34.1817,150.6012,"Recorded in the logbook as reports from BOM facebook page, but unclear as to exact location of hail/thunderstorm. Entered Picton based on other information in the logbook and other information on Weatherzone forum from that time. %D LGA: Wollondilly Shire",
24203,Hail,4000,2014-09-27 05:55:00,TATHAM,NSW,-28.9317,153.1678,Report from the Northern NSW Severe Weather facebook page.,
24203,Hail,4001,2014-09-27 06:25:00,KYOGLE,NSW,-28.6151,153.0011,NULL,
24204,Wind,7185,2014-10-04 05:22:00,MOREE AIRPORT,NSW,-29.4817,149.8345,NULL,
24206,Hail,4002,2014-10-12 20:40:00,MOLONG,NSW,-33.0984,148.8512,Logbook notes that spotter seemed less than confident about maximum hail size.,
24208,Wind,7186,2014-10-13 06:00:00,LAPSTONE,NSW,-33.7734,150.6346,Spotter reports that wind blew down some small and large tree branches. %D LGA: Blue Mountains City Council,
24208,Wind,7187,2014-10-13 08:31:00,NOBBYS HEAD,NSW,-32.9234,151.8011,LGA: Newcastle,
24209,Hail,4003,2014-10-13 06:05:00,GRAFTON AIRPORT,NSW,-29.7484,153.0345,NULL,
24210,Hail,4004,2014-10-14 01:30:00,WOOLGOOLGA,NSW,-30.0984,153.1511,North Coast Storm Chaser's FB page shows photo of large hail taken at Woolgoolga. Larger than 2cm size - logbook gives an estimate of 20-50 cent piece size.,
24211,Wind,7188,2014-10-14 09:52:00,KURNELL,NSW,-34.0151,151.2012,LGA: Sutherland Shire,
24211,Wind,7189,2014-10-14 10:00:00,WATTAMOLLA,NSW,-34.7234,150.6429,LGA: Shoalhaven City Council,
24211,Wind,7190,2014-10-14 11:30:00,FRESHWATER BEACH,NSW,-33.7817,151.2846,"Spotter estimate of wind gust strength. Spotter also reports damage with tree branches snapped, shade cloth torn and power lines down. %D LGA: Warringah Council",
24211,Rain,5027,2014-10-14 12:00:00,CANTERBURY,NSW,-33.9151,151.1179,"Extensive flash flooding reported by media in SW Sydney, with SES reporting multiple flood rescues for the region. Rainfall totals above 100mm in area (recorded over 2-3 hours). Mainly associated with intense synoptic system (ECL), but with localised heavier falls under thunderstorm activity.",
24212,Hail,4005,2014-10-23 06:20:00,TABULAM,NSW,-28.8540,152.5164,Possibly a secondhand report - from a friend of the spotter?,
24213,Wind,7191,2014-10-31 07:43:00,COONAMBLE AIRPORT,NSW,-30.9651,148.3679,NULL,
24214,Wind,7193,2014-10-31 10:24:00,MERRIWA,NSW,-32.1220,150.3303,NULL,
24214,Wind,7192,2014-10-31 10:28:00,MURRURUNDI,NSW,-31.7651,150.8345,NULL,
24215,Wind,7194,2014-11-01 03:26:00,HOLSWORTHY,NSW,-33.9817,150.9846,SES reports wind jobs through Sutherland as well (most likely associated with this cell). %D LGA: Campbelltown City / Liverpool City,
24216,Wind,7195,2014-11-01 04:32:00,PENRITH,NSW,-33.7484,150.7512,"Extensive wind damage across Penrith (and western Sydney) reported by the media with this cell. Including: trees blown over, parts of roofs blown off. Kingswood Medical Centre had roof blown off. %D LGA: Penrith City Council",
24216,Wind,7196,2014-11-01 05:09:00,SYDNEY HARBOUR,NSW,-33.8484,151.2512,"Wind damage reported by the media about the Harbour, including boats blown over on the water. %D LGA: Council of the City of Sydney",
24217,Wind,7197,2014-11-01 05:43:00,WILLIAMTOWN AERODROME,NSW,-32.7984,151.8428,LGA: Port Stephens Council,
24217,Lighting,326,2014-11-01 06:00:00,ONE MILE BEACH,NSW,-32.7817,152.1178,15 year old boy struck and killed by lightning. %D LGA: Port Stephens Council,
24218,Wind,7198,2014-11-01 04:56:00,MURRURUNDI,NSW,-31.7651,150.8345,NULL,
24219,Wind,7199,2014-11-05 02:49:00,MOSS VALE,NSW,-34.5484,150.3679,NULL,
24220,Hail,4006,2014-11-05 02:55:00,DUBBO,NSW,-32.2484,148.6012,NULL,
24221,Hail,4008,2014-11-05 03:45:00,OAKVILLE,NSW,-33.6256,150.8932,Average hail size 2.5cm. Largest size 4cm. %D LGA: Hawkesbury City Council,
24221,Hail,4007,2014-11-05 04:00:00,WINDSOR RAILWAY STATION,NSW,-33.6067,150.8096,Reports from 2GB Twitter. %D LGA: Hawkesbury City Council,
24222,Hail,4009,2014-11-05 04:45:00,PENRITH,NSW,-33.7484,150.7512,LGA: Penrith City Council,
24222,Rain,5025,2014-11-05 04:45:00,PENRITH,NSW,-33.7484,150.7512,Roads reported awash with water. %D LGA: Penrith City Council,
24222,Rain,5028,2014-11-05 04:45:00,CABRAMATTA WEST,NSW,-33.8901,150.9096,Spotter report of rainfall amount. Mentions flooding of yards and driveways. %D LGA: Fairfield City Council,
24223,Hail,4010,2014-11-05 04:50:00,EDGEWORTH,NSW,-32.9151,151.6178,LGA: Lake Macquarie City Council,
24224,Wind,7200,2014-11-05 06:35:00,GUNNEDAH AERODROME,NSW,-30.9484,150.2511,NULL,
24224,Tornado,1272,2014-11-05 06:35:00,GUNNEDAH AERODROME,NSW,-30.9484,150.2511,ABC Emergency Twitter/Gunnedah SES: anecdotal reports of a small tornado. Thunderstorms in area at the time.,
24224,Wind,7201,2014-11-05 06:54:00,TAMWORTH AIRPORT,NSW,-31.0817,150.8511,"SES reports multiple jobs in Tamworth area, mainly associated with trees down.",
24225,Wind,7202,2014-11-05 08:31:00,ARMIDALE AIRPORT,NSW,-30.5317,151.6178,"SES reports multiple jobs in Armidale area, mainly associated with trees down.",
24226,Hail,4011,2014-11-05 04:00:00,COMBOYNE,NSW,-31.5984,152.4678,"Spotter also reports hail damage: dented vehicles, damaged fruit and vegetable crops and some roof damage.",
24227,Wind,7203,2014-11-14 08:02:00,WILCANNIA AERODROME,NSW,-31.4985,143.3680,NULL,
24228,Wind,7204,2014-11-14 08:53:00,TIBOOBURRA,NSW,-29.4152,142.0346,NULL,
24229,Rain,5026,2014-11-19 03:30:00,COUCHY CREEK,NSW,-28.2651,153.2845,NULL,
